,rating,review
19363,5,05-09-2023 13:29:00. very good 👍👍
19364,5,05-09-2023 13:35:00. This app is very awesome and wrote fast ⚡
19365,5,05-09-2023 13:37:00. Extraordinary app which helps my educational journey tq chatgpt
19366,5,05-09-2023 13:37:00. As an AI user I see this is a absolutely the best app
19367,4,05-09-2023 13:50:00. Geart app.. Helps me much
19368,5,05-09-2023 13:52:00. Great
19369,5,05-09-2023 13:52:00. Awesome
19370,5,05-09-2023 13:52:00. very good app
19371,5,"05-09-2023 13:53:00. I'm giving 5 star, because I haven't seen any problems yet"
19372,5,05-09-2023 13:55:00. I like this ai it is an open ai which run in text it gives good sentence 😁
19373,1,05-09-2023 13:56:00. Log in issue lol
19374,5,05-09-2023 14:00:00. chat GDP is a good app and has answer to all of my question :)
19375,5,05-09-2023 14:02:00. Awesome app it gives nice and instant answers 😀
19376,5,05-09-2023 14:05:00. I love this app it's so good legit the best and needs to be updated to recet informations no cap since rn it's updated till 2021 September only sadly so please update it to latest thanks
19377,5,05-09-2023 14:05:00. the best of the best AI
19378,2,"05-09-2023 14:05:00. After the last update, it respond too slow"
19379,5,05-09-2023 14:06:00. This....... How did you made such a........ Masterpiece. Bro respect for you
19380,5,05-09-2023 14:06:00. nice
19381,3,05-09-2023 14:11:00. best app
19382,5,05-09-2023 14:13:00. wow that is very very useful for the study and project work thnks open ai team am also very happy to see this is free ..wow
19383,5,05-09-2023 14:14:00. Very helpful for lazy students
19384,5,05-09-2023 14:14:00. Some general features are :- 1) Gives solutions to general issues 2) Save time 3) User-friendly
19385,5,05-09-2023 14:16:00. vg
19386,2,05-09-2023 14:16:00. Facing issue while downloading.. Kindly fix this please
19387,5,05-09-2023 14:22:00. It can create text based adventure games on the fly which is pretty impressive. It will remember decisions you made way in the beginning of the story and this changes the narrative based on your decision.
19388,5,05-09-2023 14:30:00. Excellent performance
19389,5,05-09-2023 14:33:00. thank you for helping ChatGPT
19390,1,"05-09-2023 14:36:00. Pada 5 hari terakhir ini respon ai semakin lambat, menjadi sangat amat lambat, saya sangat kecewa."
19391,1,05-09-2023 14:36:00. Fzl
19392,5,05-09-2023 14:37:00. just the best
19393,5,05-09-2023 14:39:00. Best app to get crt info
19394,5,05-09-2023 14:39:00. This is such a nice app for questions and answers
19395,5,05-09-2023 14:40:00. so great
19396,1,05-09-2023 14:41:00. It's lagging at lot.. when newly downloaded it's working properly but now on its lagging even though the network signal is perfect. Please rectify my problem immediately. Am unable to reach out the app while needed
19397,5,05-09-2023 14:41:00. super app
19398,5,05-09-2023 14:42:00. the best application for anything. You must download this app and enjoy. 10/10
19399,5,05-09-2023 14:43:00. Best teacher 💯💯💯
19400,5,05-09-2023 14:45:00. It's amazing and helpful
19401,3,"05-09-2023 14:47:00. so far so good this app has helped me in so many ways ,one of them is in my studies kudos to the creator."
19402,2,05-09-2023 14:48:00. It's responding very late now a days
19403,5,05-09-2023 14:50:00. Best
19404,1,05-09-2023 14:50:00. Product rat issue
19405,5,05-09-2023 14:57:00. best app
19406,3,05-09-2023 14:58:00. Too slow to respons
19407,5,"05-09-2023 14:58:00. Thanks for making a mobile app, so far so good."
19408,5,05-09-2023 15:07:00. superb App
19409,5,05-09-2023 15:19:00. super I love this app❤️😍💕💕💕❤️❤️❤️
19410,5,05-09-2023 15:21:00. it's awesome
19411,5,05-09-2023 15:23:00. Best AI
19412,4,05-09-2023 15:26:00. it's amazing
19413,5,05-09-2023 15:30:00. best ai platform
19414,5,05-09-2023 15:37:00. This app is very uesful app.Thanks u very so much❤
19415,5,05-09-2023 15:41:00. mind-blowing technology
19416,5,"05-09-2023 15:43:00. Chatgpt is like the father I never had. One whom you can ask questions and get immediate thoughtful answers. My business and personal life has benefited greatful because I can filter my thoughts and ideas through Chatgpt. I even use it in my Bible study as one of many resources. It will exegesis scripture, create outlines, and help me with the tone of my writing. There us no need to be ignorant with Chatgpt. I ask it about a dozen or more questions a day."
19417,5,05-09-2023 15:43:00. it's very good app and we get very quick and reliable answer.
19418,5,05-09-2023 15:46:00. Hasn't disappointed me.
19419,5,05-09-2023 15:47:00. like a friend I don't have
19420,5,"05-09-2023 15:49:00. So far this has been awesome! I have many things that my brain simply cannot process and this helped get a workout routine, find answers to my calculus, and it even helped me figure out a skincare routine. I am simply amazed at how technology has advanced, I recommend this to anyone that needs that extra help!"
19421,5,05-09-2023 15:50:00. revolutionary
19422,5,05-09-2023 15:51:00. very helpful for my essays home work
19423,5,05-09-2023 15:55:00. it help me to solve my mathematical problem and it's a good tool for assignment 😄
19424,5,05-09-2023 15:59:00. best
19425,1,05-09-2023 16:02:00. it's a very good option
19426,3,05-09-2023 16:03:00. It's solve most of the problem but nowadays it has started giving many errors. I spent 30minutes understanding later I asked it again and it said sorry for the error 🤷
19427,5,05-09-2023 16:03:00. Very helpful app
19428,3,"05-09-2023 16:05:00. it's okay cause just sometimes it's just doing something that makes no sense and sometimes it just do what I do what i don't want it to do ""like make a tune for its raining tacos"" it makes a tutorial on making a tune not the tune itself 😕"
19429,5,05-09-2023 16:06:00. I like this app
19430,5,05-09-2023 16:16:00. it's too much good
19431,5,05-09-2023 16:16:00. It is great for educational purpose 😃😃
19432,3,05-09-2023 16:17:00. This app has been the one supporting me. I thank God for the app. I would like to encourage everyone to use this app and they are going to rate more than I have.
19433,5,05-09-2023 16:17:00. It's very nice. Easy to use.
19434,5,05-09-2023 16:18:00. would best app
19435,4,05-09-2023 16:18:00. very convenient for students
19436,5,05-09-2023 16:19:00. ChatGPT is literally my best friend. I love this guy.
19437,1,05-09-2023 16:19:00. Bakwas
19438,5,05-09-2023 16:21:00. good sana tama to lahat
19439,5,05-09-2023 16:26:00. Very interactive 👍
19440,3,"05-09-2023 16:26:00. If you keep limiting more and more how much we can get out of this technology without paying, people will just move somewhere else. Keep it free and give us more, that's your only option if you don't want to die, even if your investors can't stand this thought and become completely panicked. But look at Google."
19441,5,05-09-2023 16:27:00. nice experience
19442,5,05-09-2023 16:33:00. I Love ❤️❤️ this app one of the best of best in the 🌍🌎🌏
19443,1,05-09-2023 16:34:00. Can't login with Google account. The app wouldn't respond even though my internet connection is intact.
19444,5,05-09-2023 16:34:00. This app is so helpful to me. I ought to have discovered it for long. It has greatly improved my understanding of Advanced Audit and Assurance
19445,5,05-09-2023 16:35:00. it's crazy frekin good
19446,5,"05-09-2023 16:41:00. what's there not to love? it's Chat GPT on your phone. The website was never very good for mobile so this is a great improvement, and I think they did a decent job at hacking it together. It was probably created with the help of AI :-)"
19447,3,05-09-2023 16:44:00. From educational point of view 2 or 3 stars because most of the time gives wrong information
19448,5,05-09-2023 16:47:00. This app is very helpful .Pleass use this app and all equations and questions this App help you Thanks...
19449,5,05-09-2023 16:47:00. very useful
19450,4,"05-09-2023 16:48:00. idk I like it, it's just like google but better one I love it"
19451,1,05-09-2023 16:50:00. Won't let me sign up
19452,5,05-09-2023 16:51:00. Mashallah 😄😄
19453,2,05-09-2023 16:53:00. very fast solve issue
19454,5,05-09-2023 16:55:00. feels like I made a new best friend.
19455,5,05-09-2023 16:58:00. that's really cool
19456,5,"05-09-2023 17:04:00. Best app , please add photo and video generating option and camera and voice option too in this app."
19457,5,05-09-2023 17:07:00. great AI 😄👍🏻
19458,4,"05-09-2023 17:07:00. It would be nice if it can remember past messages a lot more longer, it's good overall"
19459,5,05-09-2023 17:07:00. Good
19460,5,05-09-2023 17:12:00. Best AI ever 🤝👍
19461,5,05-09-2023 17:12:00. Very wonderful experience with chat gpt
19462,5,05-09-2023 17:18:00. nice
19463,1,05-09-2023 17:20:00. Very bad app..stealing my data
19464,5,05-09-2023 17:25:00. amazing 🤩😍🤩
19465,5,05-09-2023 17:27:00. Really This is a amazing Open AI. It’s very helpful to us.
19466,5,"05-09-2023 17:39:00. Very Useful, Helpful & the Best A.I tool I have ever used"
19467,5,05-09-2023 17:41:00. Every good app and I have used it to clarify doubts
19468,5,05-09-2023 17:42:00. phenomenal
19469,5,05-09-2023 17:47:00. very good
19470,5,05-09-2023 17:52:00. ChatGPT is 🔥🔥
19471,5,"05-09-2023 17:52:00. Great, please continue to improve it and it's inaccuracies but I'm glad you guys inform that it can be inaccurate especially when some people might rely on it for medical information and whatnot."
19472,3,05-09-2023 17:53:00. Good but... 2021 💀
19473,5,05-09-2023 17:57:00. Awesome
19474,5,05-09-2023 17:58:00. Bro it is a faadu app?
19475,1,"05-09-2023 18:08:00. Although I'm a plus subscriber most of the time i keep receiving ""network error"""
19476,5,05-09-2023 18:11:00. Good
19477,5,05-09-2023 18:19:00. i have no words to review this app. Superb Experience... Excellent....
19478,4,"05-09-2023 18:23:00. The app is nearly perfect, but all it's missing is the ability to rewrite and/or delete previous comments like you can on the website"
19479,5,05-09-2023 18:32:00. absolutely love it
19480,5,05-09-2023 18:35:00. best
19481,1,05-09-2023 18:36:00. Not letting me log in. Just loads the screen after selecting id.
19482,5,05-09-2023 18:39:00. Mpoo vizur sana
19483,5,05-09-2023 18:50:00. Greatly surpassed my expectations. Very user friendly and tastefully implements Android UI (love the haptics). Update: after using the app more I just can't be more satisfied. The thought put behind the UX makes the app a delight to use. Would give more stars if I could.
19484,2,05-09-2023 18:55:00. I like chatgpt
19485,5,05-09-2023 19:04:00. Totally Worth it. Love it 😍
19486,5,05-09-2023 19:05:00. nice app
19487,5,"05-09-2023 19:06:00. Lessssssgoooo babyyu, finally"
19488,5,05-09-2023 19:08:00. Very useful application
19489,3,05-09-2023 19:17:00. App is no longer showing clickable links also it's seems censored .
19490,5,05-09-2023 19:37:00. it's a really nice and great 👍👍👍 app. that's all I can say 🥰🥰
19491,5,"05-09-2023 19:42:00. Chat GPT Just became my online Buddy, The Answers and Suggestions are the best Personal and business wise it deserves all the Stars and More"
19492,5,05-09-2023 19:44:00. best ever
19493,5,05-09-2023 19:51:00. ghazzab cheez hai yaar yeh to
19494,4,"05-09-2023 19:57:00. Love This Friendly App. Very Time Savy,& Gives 99.99% accurate & to the Point Response/Solutions. But it need Many More Information to be Update in it... But it's Already Very Benifitial."
19495,5,05-09-2023 19:59:00. such a brilliant app!! honestly wouldn't be without it now x
19496,5,"05-09-2023 20:04:00. ChatGPT is a remarkable AI language model that provides insightful and helpful responses, making it a valuable tool for a wide range of tasks."
19497,5,05-09-2023 20:08:00. it gives what u want exactly
19498,5,05-09-2023 20:14:00. useful for sending elaborate emails and writing very specific essays and stuff.
19499,5,"05-09-2023 20:14:00. just loving it more than any app. Day by day it's addiction gets me to reach forward,far-sighted,wise and intelligent individual"
19500,5,"05-09-2023 20:20:00. Amazing app ,I love it"
19501,5,05-09-2023 20:43:00. I think I'm in love with ChatGPT now 😍 The kinda advice it gives me... no best friend's can ever replace that 💯
